# bicep3, run11 optical efficiency results, 20191228
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
352,     3,       16,      P19,    NaN,     NaN,     16,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
353,     3,       16,      P19,    6,       1,       16,      1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
354,     3,       16,      P19,    6,       1,       16,      2,       B,      L,      1,       72.7154710196926, 138.891753582166,  120.109999476109,  0.100977172613208    
355,     3,       16,      P19,    5,       7,       16,      3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
356,     3,       16,      P19,    5,       7,       16,      4,       B,      L,      1,       73.6792798885352, 209.92288581686,   187.311400902836,  0.121567123193678    
357,     3,       16,      P19,    5,       5,       16,      5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
358,     3,       16,      P19,    5,       5,       16,      6,       B,      L,      1,       66.8011107018248, 137.817036128223,  117.856518758868,  0.107314609512663    
359,     3,       16,      P19,    5,       3,       16,      7,       A,      L,      1,       65.7428470746178, 140.278484090168,  120.722840441359,  0.105137869079618    
360,     3,       16,      P19,    5,       3,       16,      8,       B,      L,      1,       66.1314594300595, 138.071474414333,  117.71424957515,   0.109447445371951    
361,     3,       16,      P19,    5,       1,       16,      9,       A,      L,      1,       73.0367607249435, 136.1755785973,    117.647026052014,  0.0996158738993901   
362,     3,       16,      P19,    5,       1,       16,      10,      B,      L,      1,       72.9715611391482, 147.155298856287,  128.517680396205,  0.100202249785387    
363,     3,       16,      P19,    4,       7,       16,      11,      A,      L,      1,       74.8761460733419, 136.92007178522,   118.272180593355,  0.100257479526155    
364,     3,       16,      P19,    4,       7,       16,      12,      B,      L,      1,       73.885782241054,  137.577990297538,  118.916713969936,  0.100329442621516    
365,     3,       16,      P19,    4,       5,       16,      13,      A,      L,      1,       66.8901792757972, 139.283074448452,  122.51607047466,   0.0901451826547942   
366,     3,       16,      P19,    4,       5,       16,      14,      B,      L,      1,       66.9788921620667, 137.358886622717,  117.432152807339,  0.10713297750203     
367,     3,       16,      P19,    4,       3,       16,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
368,     3,       16,      P19,    4,       3,       16,      16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
369,     3,       16,      P19,    4,       1,       16,      17,      A,      L,      1,       74.9761545279115, 141.057480442684,  122.418184225881,  0.100211269982811    
370,     3,       16,      P19,    4,       1,       16,      18,      B,      L,      1,       73.6876307810316, 154.045418286248,  135.1133051219,    0.101785554647031    
371,     3,       16,      P19,    3,       7,       16,      19,      A,      L,      1,       77.0873007292296, 141.951641360799,  123.870140286822,  0.0972123713654648   
372,     3,       16,      P19,    3,       7,       16,      20,      B,      L,      1,       75.7965514608637, 137.989394744743,  119.337298138018,  0.100280089283464    
373,     3,       16,      P19,    NaN,     NaN,     16,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
374,     3,       16,      P19,    8,       7,       17,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
375,     3,       16,      P19,    8,       7,       17,      1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
376,     3,       16,      P19,    8,       5,       17,      2,       A,      L,      1,       74.6512636334979, 132.877803063538,  113.581497156053,  0.103743580147765    
377,     3,       16,      P19,    8,       5,       17,      3,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
378,     3,       16,      P19,    8,       3,       17,      4,       A,      L,      1,       71.5813798788986, 205.666551933843,  117.705322668019,  NaN                  
379,     3,       16,      P19,    8,       3,       17,      5,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
380,     3,       16,      P19,    8,       1,       17,      6,       B,      D,      1,       89.7263666045729, 142.309372981612,  123.655634503651,  0.100288916548178    
381,     3,       16,      P19,    7,       7,       17,      7,       A,      L,      1,       78.1121248858613, 132.635813657105,  113.499911234172,  0.102881195822222    
382,     3,       16,      P19,    7,       7,       17,      8,       B,      L,      1,       80.2928698025998, 131.52274967378,   112.153738024003,  0.10413447123536     
383,     3,       16,      P19,    7,       5,       17,      9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
384,     3,       16,      P19,    7,       5,       17,      10,      B,      L,      1,       72.7171258304211, 132.673720363171,  113.227624023845,  0.104548905050139    
385,     3,       16,      P19,    7,       3,       17,      11,      A,      L,      1,       69.350976775232,  206.218552254523,  117.327876061834,  NaN                  
386,     3,       16,      P19,    7,       3,       17,      12,      B,      L,      1,       69.9367491145708, 138.40767255244,   118.701627803693,  0.105946477143799    
387,     3,       16,      P19,    7,       1,       17,      13,      A,      L,      1,       76.5038189722528, 132.71750963852,   113.892538594925,  0.101209521739759    
388,     3,       16,      P19,    7,       1,       17,      14,      B,      L,      1,       78.0137521436161, 138.512672287138,  184.493039628708,  NaN                  
389,     3,       16,      P19,    6,       7,       17,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
